20200103,002591.SZ,化工行业,恒大高新,10.45,10.0,191851914.0,,1985799455.2,3205255433.6,9.97,29482250600.0,102748,102748,0,1/1,1.0,U
20200103,002654.SZ,文化传媒,万润科技,6.12,10.07,564642800.0,,3784058332.2,5392586689.92,15.36,3990240000.0,100312,145109,6,3/5,1.0,U
20200103,002657.SZ,软件服务,中科金财,20.87,10.02,614265008.0,,5889635171.22,7045225478.56,10.85,7708146670.0,142809,144600,2,1/1,1.0,U
20200103,002776.SZ,纺织服装,柏堡龙,8.79,6.16,646853056.0,,2982960520.59,4728924224.16,21.86,,95503,,1,0/0,,Z
20200103,002878.SZ,文化传媒,元隆雅图,35.88,9.99,348069344.0,,1439591137.92,4678981990.8,24.19,22197162000.0,92503,130518,8,4/5,3.0,U
20200103,002970.SZ,电子信息,锐明技术,144.99,7.52,1275468416.0,,3131784000.0,12527136000.0,40.38,,94927,,12,10/13,,Z
20200103,002972.SZ,专用设备,科安达,24.23,9.99,5465973.0,,1068058400.0,4272233600.0,0.51,56090341990.0,92503,92503,0,5/5,5.0,U
20200103,300038.SZ,通讯行业,数知科技,10.43,10.02,1463032176.0,,8403677915.08,12222156861.6,17.52,41651193290.0,92503,132609,5,2/2,2.0,U
20200103,300058.SZ,文化传媒,蓝色光标,6.64,9.93,233160612.0,,14459214956.96,16540491257.6,1.61,179922944560.0,92503,92503,0,1/1,1.0,U
20200103,300063.SZ,化工行业,天龙集团,3.73,8.43,407465648.0,,2170546366.68,2793777280.96,18.75,,92503,,4,1/2,,Z
20200103,300081.SZ,电子信息,恒信东方,11.53,7.96,657668944.0,,4172050170.49,6101190264.16,15.87,,101851,,2,0/0,,Z
20200103,300087.SZ,农牧饲渔,荃银高科,11.17,10.05,199935679.0,,4400634779.98,4806786814.88,4.63,29806698200.0,110921,111800,2,1/1,1.0,U
20200103,300090.SZ,环保工程,盛运环保,1.65,10.0,11134398.0,,1883500398.45,2177922331.2,0.59,83535837000.0,92503,92503,0,2/2,2.0,U
20200103,300146.SZ,食品饮料,汤臣倍健,17.74,9.98,854805120.0,,15644565977.42,28073418014.4,5.62,42187334340.0,95836,140457,1,1/1,1.0,U
20200103,300184.SZ,电子元件,力源信息,8.22,10.04,889210400.0,,5057846736.84,9684460601.28,18.12,62111207760.0,140045,141224,2,1/1,1.0,U
20200103,300189.SZ,农牧饲渔,神农科技,4.05,10.05,180087550.0,,3872574441.0,4147200000.0,4.68,17838079200.0,93400,103618,1,1/1,1.0,U
20200103,300248.SZ,软件服务,新开普,9.42,10.05,139742849.0,,3017157883.98,4531891312.32,4.63,40565091660.0,92503,92503,0,1/1,1.0,U
20200103,300259.SZ,仪器仪表,新天科技,5.03,10.07,531485984.0,,3647736760.25,5913559498.56,14.86,80168140.0,102042,145551,7,1/1,1.0,U
20200103,300264.SZ,软件服务,佳创视讯,5.83,10.0,232871562.0,,1879779988.35,2408373000.0,12.98,29966631420.0,95954,95954,0,2/2,2.0,U
